admin_level,geo_admin0,adm0,geo_admin1,name,mean,l,u,pmean,ci95,pu,pl,psd
ADM1,tr,Turkey,80719077B10334298996421,Kirklareli,10508,4487,13232,2.889543924800299,9.696946360182972,3.6413708932046234,1.1946093574150751,2.69101211322974
ADM1,tr,Turkey,80719077B11362042972294,Kirikkale,5080,1833,6400,1.769570015827634,6.491819968336554,2.221526528112157,0.6430508060835031,1.8487256992201064
ADM1,tr,Turkey,80719077B12971548112787,Eskisehir,20495,10193,25925,2.2449677024387293,6.386967424922854,2.8318193909312783,1.1011989977508705,1.7456084504331897
ADM1,tr,Turkey,80719077B15602000155844,Ordu,8119,2402,9753,1.2915289070478757,5.515989512112171,1.535288534426737,0.3899906158786531,1.664692590306719
ADM1,tr,Turkey,80719077B1589724669162,Trabzon,6873,2563,8537,1.0397966419409388,3.75868636289517,1.2930719879905497,0.3964736066339039,1.0640866031754264
ADM1,tr,Turkey,80719077B1602304411378,Artvin,1430,591,1780,1.042947877473485,3.4205103341558374,1.3024400033786254,0.4442881381681259,0.9695709749085148
ADM1,tr,Turkey,80719077B18723924091225,Nevsehir,5768,2455,7350,1.774049410185918,5.849219320730929,2.252928215937179,0.7395723894145634,1.6152906135892329
ADM1,tr,Turkey,80719077B18786507826220,Istanbul,261413,121588,329149,1.885130614651104,5.892927632102333,2.372712753376335,0.8469170920364899,1.6162810204736362
ADM1,tr,Turkey,80719077B19658467647683,Yozgat,6534,2297,8208,1.5166568237276357,5.6915231446068635,1.8875963736531112,0.540664718061428,1.6248777181852894
ADM1,tr,Turkey,80719077B19802935753104,Bitlis,6173,2830,7776,1.8844725180566968,5.78025543107793,2.368565937171694,0.8644155267988941,1.600826568989433
ADM1,tr,Turkey,80719077B19932594956901,Manisa,54931,30939,69013,3.45187621710805,8.289174694385427,4.345088068380216,1.935161627778788,2.217325878245646
ADM1,tr,Turkey,80719077B20089439873245,Igdir,3301,1275,4108,1.6391164425162132,5.7838887883389,2.051798131457808,0.6335652809958997,1.655761678716406
ADM1,tr,Turkey,80719077B20532508270601,Tokat,8178,2625,9807,1.3352697360475525,5.420771746243865,1.611055147928721,0.42940935891394016,1.6519726954067244
ADM1,tr,Turkey,80719077B21238382887484,Erzincan,2459,991,3091,1.0279169178602912,3.435935907960551,1.2853544945544642,0.4307058997450922,0.962033249226692
ADM1,tr,Turkey,80719077B26209284550223,Afyonkarahisar,23486,12795,29435,3.020533191407877,7.527506533468709,3.813299480925685,1.6435077345066995,2.020902814215315
ADM1,tr,Turkey,80719077B28392380114016,Van,24722,10973,31238,2.399019749782816,7.359855239069523,3.0456864654406637,1.0835182901018183,2.021269550103406
ADM1,tr,Turkey,80719077B30119007363221,Mardin,26115,12757,32873,2.706561393400876,7.760692307267112,3.420201597313251,1.3182568537812764,2.114310981729538
ADM1,tr,Turkey,80719077B30494634933389,Sakarya,17307,8179,21644,1.6182345829639966,4.9070306156752075,2.0331809310442286,0.7528755786180205,1.3598169851741728
ADM1,tr,Turkey,80719077B30869354278170,Kilis,4376,2244,5510,2.6727318177928847,7.145619045477896,3.384779975661457,1.3831866628418907,1.9326652515977656
ADM1,tr,Turkey,80719077B31080883995775,Samsun,18298,5063,21555,1.497440962242709,6.639033977480826,1.7809483582920598,0.4257177246880123,1.9476919463422595
ADM1,tr,Turkey,80719077B32583172380009,Amasya,5103,1534,6237,1.4559261212087045,6.028205718281677,1.7659777265700674,0.4430407432809979,1.8338261989770852
ADM1,tr,Turkey,80719077B33535290178113,Mersin,83847,40636,107177,5.509390653851625,14.95386040394729,7.035533679080644,2.779913864906113,4.002549017419148
ADM1,tr,Turkey,80719077B33997294820892,Sivas,8012,2965,9849,1.2145220274819846,4.275006957502262,1.499749872582327,0.4804517550262047,1.248832369551216
ADM1,tr,Turkey,80719077B34503670046284,Siirt,7944,3726,10155,2.4156760027331,6.991648859783608,3.0629386573997124,1.1537042933161572,1.9220459124376033
ADM1,tr,Turkey,80719077B3524648625362,Cankiri,3557,1146,4420,1.752375853094334,6.894122139302067,2.178702524967249,0.5679517789167832,2.0390029632628734
ADM1,tr,Turkey,80719077B35512619552530,Sanliurfa,55362,29982,69614,2.329605592463437,5.988429023060396,2.9342337321422605,1.2448220971046602,1.6177382783063516
ADM1,tr,Turkey,80719077B36227448932647,Gumushane,1566,570,1968,1.0319167389341977,3.678772626106894,1.2886853440429562,0.3926838416850527,1.057632721824083
ADM1,tr,Turkey,80719077B36972543372669,Kastamonu,6587,1836,7932,1.7713902520818563,7.679296818986003,2.1376287058500263,0.5045501325040972,2.2586887615556
ADM1,tr,Turkey,80719077B37590323286202,Bayburt,816,334,1009,0.9624041337324852,3.128642378658939,1.2048630275836982,0.4108594685106944,0.8857618680465903
ADM1,tr,Turkey,80719077B39003465173278,Agri,7784,3373,9887,1.4851030920991068,4.804504757759474,1.872460150850466,0.641033806719809,1.3369649771862808
ADM1,tr,Turkey,80719077B39892287187022,Bilecik,4792,2429,6048,1.985726190859621,5.540763007847234,2.4991652843538636,0.9890167075191868,1.5128974438694305
ADM1,tr,Turkey,80719077B40051660631000,Aksaray,9489,4291,12004,2.1316746429363165,6.4384184563784235,2.7017967919255854,0.9788279052481096,1.7608784093416714
ADM1,tr,Turkey,80719077B40631498613339,Kars,3509,1450,4394,1.246304605625323,4.158298321665914,1.5554162121724315,0.5220107615528421,1.1835297880871514
ADM1,tr,Turkey,80719077B41137800759750,Sirnak,18332,9483,23143,3.1027244864235812,8.382615495092498,3.9325892658191712,1.5878970061511803,2.255239917522627
ADM1,tr,Turkey,80719077B41902751620989,Zonguldak,7768,2730,9678,1.702587240931663,6.2429554461899155,2.1128561600138926,0.6058547173918075,1.9504037256805924
ADM1,tr,Turkey,80719077B43172796860329,Kayseri,23117,10139,29464,1.554398598589434,4.860918206670185,1.9552274728513912,0.6969584518260078,1.341762770314294
ADM1,tr,Turkey,80719077B4318484465943,Tekirdag,26852,12057,34038,2.5630662857010145,7.793133593051278,3.224617384535917,1.1783780454186956,2.144406166946137
ADM1,tr,Turkey,80719077B43512589741592,Bingol,3641,1627,4582,1.218099272368356,3.807531746252127,1.5272769342130117,0.550378829735438,1.0545257155750292
ADM1,tr,Turkey,80719077B45885295326030,Canakkale,14719,7696,18432,2.8897857342865745,7.660223885388992,3.637332423695988,1.509553670925761,2.0681971257529623
ADM1,tr,Turkey,80719077B47044460443496,Kutahya,16048,8623,20147,2.7409477111325624,6.91364975638237,3.4569131211665605,1.4822507830634262,1.8606873256047671
ADM1,tr,Turkey,80719077B47484816256121,Tunceli,952,422,1197,1.0844139045878871,3.465534649415747,1.3606572923484597,0.4783623779373886,0.9603295318418088
ADM1,tr,Turkey,80719077B47778459062669,Rize,1770,719,2213,0.9781345997794998,3.216354017201538,1.2226017874786996,0.4186871485960461,0.9061542716142948
ADM1,tr,Turkey,80719077B47806653651907,Ankara,112777,44522,141005,1.9339658946971352,6.514928433489484,2.4173912833649536,0.7970009510527274,1.863643475930193
ADM1,tr,Turkey,80719077B50530672954016,Erzurum,7481,3679,9408,0.9947732539481782,2.882771432131574,1.249349837769344,0.4812941304832384,0.7991133826066473
ADM1,tr,Turkey,80719077B5155931768473,Bursa,67175,33735,84888,2.160941039951908,5.965794775282956,2.7219383831853365,1.089791732656543,1.624205412647128
ADM1,tr,Turkey,80719077B55022069390108,Karaman,11670,6117,14864,4.404325471320969,11.613951017314426,5.59433400586,2.283656170100411,3.1193139216346712
ADM1,tr,Turkey,80719077B55384476443375,Balikesir,31135,16425,39076,2.754121204644201,7.223716418286661,3.463972325402331,1.4505982074680546,1.9602216525779563
ADM1,tr,Turkey,80719077B55399473509250,Karabuk,4652,1493,5689,1.7774793368686042,6.925931644522722,2.1951511300633415,0.5795464166678838,2.155515176816156
ADM1,tr,Turkey,80719077B57211123653900,Giresun,3643,1169,4432,1.1421011162082997,4.452921152321073,1.3966015319082057,0.38565530091531103,1.346689490707033
ADM1,tr,Turkey,80719077B57226385500606,Mugla,43546,23183,55261,4.1758840324775175,10.49458937697806,5.289159174952463,2.2519801829776154,2.814809030347972
ADM1,tr,Turkey,80719077B57743432888015,Corum,8490,2612,10514,1.606414275594353,6.580825297480149,1.9774982191111845,0.495387816284364,1.9261870205105924
ADM1,tr,Turkey,80719077B57889067347253,Hakkari,10543,5354,13356,3.718852545658023,9.93288397556822,4.718032613742045,1.9133914014036608,2.669545453659224
ADM1,tr,Turkey,80719077B58862484177861,Kahramanmaras,20869,11437,26084,1.630473534962992,4.139340870948874,2.0511699409843396,0.881607334608534,1.1164163880249418
ADM1,tr,Turkey,80719077B59477790330217,Izmir,169205,94025,213005,4.068474580788209,9.908558801517138,5.13832388082532,2.2478962059646492,2.647145802320176
ADM1,tr,Turkey,80719077B59741408878569,Nigde,8451,3885,10792,2.343519920037098,6.966381996779131,2.96594232004657,1.0933442984631214,1.9207866018733477
ADM1,tr,Turkey,80719077B60423683749854,Yalova,4084,1958,5186,1.816412747822871,5.274135721428747,2.2870187774161943,0.8762888629044393,1.4503169106822424
ADM1,tr,Turkey,80719077B60965754972902,Ardahan,1115,452,1395,1.2164399347485777,4.259358260242723,1.505583709605554,0.48119303987867346,1.265323823239681
ADM1,tr,Turkey,80719077B63001774148772,Gaziantep,50281,27100,63512,2.2511054249715925,5.689790525921699,2.833594013508158,1.2154351222966384,1.5393486158648453
ADM1,tr,Turkey,80719077B63638727958144,Osmaniye,14163,7236,17677,2.306840633836305,6.161273528508854,2.902972913172941,1.1975101015732856,1.67568955202695
ADM1,tr,Turkey,80719077B63739470532168,Aydin,44255,24845,55800,3.8378091252131834,9.259202958459262,4.834970059083416,2.141703725198135,2.4805443590215797
ADM1,tr,Turkey,80719077B679661827679,Batman,14241,6538,17943,2.1673849168484542,6.5955050312665096,2.733315157613392,0.9959046268223282,1.82158686067078
ADM1,tr,Turkey,80719077B68163725002210,Edirne,14953,6604,19028,3.4844244716369075,10.70753188182162,4.424567048761912,1.5737047613153967,2.92370132811294
ADM1,tr,Turkey,80719077B73855241915553,Elazig,7227,3287,9009,1.2194547727160137,3.64266868065773,1.534278747399407,0.5717998348175714,1.0088184861273997
ADM1,tr,Turkey,80719077B74564265494308,Bartin,3497,1065,4275,1.7927401502935187,7.3187301359344685,2.1810509575009975,0.5502189699776571,2.3158846263059467
ADM1,tr,Turkey,80719077B78139731385057,Konya,69936,37075,88572,2.973796389944968,7.856709683240453,3.7600763620133058,1.5480274303585688,2.125332252934387
ADM1,tr,Turkey,80719077B80837210717778,Malatya,10329,5401,13086,1.2350618303663676,3.3882933644819047,1.5505433527997283,0.6293876285947119,0.9270822983662586
ADM1,tr,Turkey,80719077B83185192232063,Kirsehir,4544,1760,5689,1.784777568395333,6.259382418114025,2.2537837430836594,0.6840303504455907,1.765858966121426
ADM1,tr,Turkey,80719077B86381770870747,Kocaeli,26338,12762,33042,1.6128063808165842,4.71032735792442,2.024943113452835,0.7782686176690945,1.292064264808792
ADM1,tr,Turkey,80719077B86660708585065,Sinop,2897,760,3421,1.7004158304989403,7.790451479375247,2.005488730066818,0.4668498497475393,2.2542438018440385
ADM1,tr,Turkey,80719077B87415935832289,Duzce,6303,2622,7805,1.6437438591258131,5.442145010764398,2.0644151910406636,0.6754588553060722,1.5942845635541492
ADM1,tr,Turkey,80719077B88478081264350,Mus,5926,2746,7464,1.3864067535148636,4.174588368862187,1.7443190099843988,0.6481486387758393,1.1592949430121586
ADM1,tr,Turkey,80719077B90258821264291,Denizli,38599,21867,48434,3.609506170224236,8.666471048240034,4.548544632201701,2.019917586530483,2.3211410003562514
ADM1,tr,Turkey,80719077B9026957888422,Isparta,16675,8774,21195,3.6471800709165327,9.290328607538472,4.62144334745049,1.9505346584596897,2.486850923307139
ADM1,tr,Turkey,80719077B90474549897215,Burdur,11394,6206,14482,4.148167257521809,10.228572817286846,5.248770507090245,2.2685894100434103,2.7430793215528837
ADM1,tr,Turkey,80719077B90872828599679,Adiyaman,9780,5457,12192,1.506081452659568,3.715721003334159,1.8871963715111104,0.8317099344175866,1.0046707428495774
ADM1,tr,Turkey,80719077B95117543422129,Hatay,65345,30579,82978,3.803156217043162,11.23353524316012,4.832938047762637,1.785860454081453,3.048413205566838
ADM1,tr,Turkey,80719077B95172477822815,Adana,74381,35456,94338,2.6483062116492535,7.644946534665548,3.349449021245835,1.2778029586378796,2.08025812798011
ADM1,tr,Turkey,80719077B95251525471141,Usak,12160,6873,15346,3.217491972502166,7.705248494491499,4.045834002636204,1.8123750078235843,2.0610308374589428
ADM1,tr,Turkey,80719077B96039700866385,Bolu,5683,2196,7069,1.756313460163046,5.951822015966685,2.2042839289091356,0.7061163611080907,1.7447045844539053
ADM1,tr,Turkey,80719077B97476213604692,Antalya,136381,74352,172719,5.4072887138594385,13.465649875159096,6.868073453776752,2.9284058128616697,3.5933163671996655
ADM1,tr,Turkey,80719077B99670107521163,Diyarbakir,33891,16215,42837,1.738199249752842,5.1420686143763,2.1886634463162284,0.8201300819043064,1.4264276651259469
